Plate Type,Violation Code,Vehicle Body Type,Vehicle Make,Violation Location,Violation Time,Violation County,Vehicle Color,Violation In Front Of Or Opposite
PAS,70,SUBN,SUBAR,75.0,Morning,K,BLUE,F
PAS,38,SUBN,JEEP,9.0,Early Morning,NY,BL,F
PAS,46,4DSD,HONDA,46.0,Morning,BX,BLACK,F
PAS,51,4DSD,HONDA,46.0,Morning,BX,BLUE,I
PAS,37,SUBN,TOYOT,114.0,Early Morning,Q,WH,F
COM,46,DELV,HIN,9.0,Morning,NY,WH,F
COM,14,VAN,FORD,19.0,Early Morning,NY,BROWN,F
PAS,20,4DSD,ACURA,9.0,Early Morning,NY,RD,O
PAS,38,SUBN,CADIL,115.0,Morning,Q,BLACK,F
PAS,40,2DSD,HONDA,48.0,Morning,BX,BLUE,F
PAS,38,SUBN,RAM,48.0,Afternoon,BX,GY,F
PAS,38,SUBN,PORSC,30.0,Early Morning,NY,WHITE,F
PAS,40,4DSD,HONDA,48.0,Afternoon,BX,BL,O
PAS,20,SUBN,ROVER,108.0,Morning,Q,BL,F
PAS,75,SUBN,NISSA,43.0,Early Morning,BX,BK,I
COM,46,VAN,RAM,43.0,Early Morning,BX,BL,O
PAS,38,SUBN,NISSA,68.0,Morning,K,WH,F
PAS,14,4DSD,KIA,9.0,Morning,NY,GREY,F
PAS,40,SUBN,DODGE,41.0,Morning,BX,GREY,O
PAS,16,SUBN,AUDI,14.0,Early Morning,NY,BK,I
PAS,14,4DSD,NISSA,120.0,Morning,R,WHITE,O
PAS,40,DELV,FORD,108.0,Early Morning,Q,WHITE,I
PAS,70,4DSD,NISSA,48.0,Afternoon,BX,GR,F
PAS,31,SUBN,JEEP,5.0,Morning,NY,BLACK,F
PAS,71,SUBN,TOYOT,122.0,Early Morning,R,BK,F
PAS,20,VAN,FORD,6.0,Afternoon,NY,WHITE,F
PAS,38,4DSD,HONDA,6.0,Early Morning,NY,GREY,O
PAS,69,VAN,FORD,13.0,Afternoon,NY,SILVE,F
PAS,38,SUBN,NISSA,63.0,Morning,K,BL,I
PAS,71,SUBN,HONDA,17.0,Early Morning,NY,BK,O
PAS,21,4DSD,TOYOT,44.0,Morning,BX,GY,I
COM,47,DELV,INTER,13.0,Morning,NY,MR,F
PAS,21,SUBN,NISSA,88.0,Morning,K,PR,O
PAS,71,SUBN,HONDA,13.0,Early Morning,NY,GY,F
PAS,21,SUBN,SUBAR,77.0,Morning,K,GY,F
PAS,14,SUBN,CHEVR,40.0,Morning,BX,BLACK,I
PAS,38,4DSD,ACURA,46.0,Afternoon,BX,BLUE,O
PAS,21,SUBN,VOLKS,46.0,Morning,BX,BK,F
PAS,38,SUBN,FORD,70.0,Early Morning,K,MR,F
PAS,71,4DSD,FORD,88.0,Early Morning,K,BK,F
PAS,19,VAN,FORD,28.0,Afternoon,NY,WHITE,O
COM,47,VAN,FORD,10.0,Morning,NY,WH,F
PAS,38,4DSD,KIA,49.0,Afternoon,BX,GY,F
PAS,21,SUBN,BMW,19.0,Morning,NY,WH,F
PAS,46,DELV,NS,46.0,Morning,BX,WHITE,F
PAS,14,4DSD,LEXUS,1.0,Morning,NY,WHITE,O
PAS,68,SUBN,NISSA,108.0,Early Morning,Q,GY,I
COM,40,VAN,FORD,108.0,Morning,Q,WH,F
COM,10,VAN,INTER,6.0,Morning,NY,WHITE,O
PAS,38,SUBN,HYUND,46.0,Morning,BX,BL,F
PAS,14,4DSD,INFIN,77.0,Early Morning,K,BK,I
PAS,14,4DSD,ME/BE,84.0,Afternoon,K,TAN,I
PAS,9,VAN,ME/BE,1.0,Early Morning,NY,BLACK,X
PAS,78,VAN,GMC,94.0,Early Morning,K,WHITE,I
PAS,38,4DSD,NISSA,52.0,Morning,BX,WHITE,F
PAS,40,SUBN,TOYOT,103.0,Morning,Q,GREY,F
COM,69,VAN,FORD,14.0,Morning,NY,WH,F
PAS,31,PICK,FORD,18.0,Morning,NY,BLACK,F
PAS,84,REFG,FRUEH,13.0,Morning,NY,BLACK,F
PAS,38,2DSD,AUDI,1.0,Morning,NY,GY,I
PAS,38,SUBN,BMW,112.0,Morning,Q,WH,F
PAS,70,4DSD,VOLKS,114.0,Morning,Q,RD,F
PAS,84,TRAC,FRUEH,14.0,Morning,NY,WHITE,F
PAS,31,VAN,FORD,14.0,Morning,NY,WHITE,F
PAS,51,SUBN,ME/BE,25.0,Early Morning,NY,BK,I
COM,69,VAN,ME/BE,18.0,Early Morning,NY,WH,O
PAS,71,SUBN,HONDA,107.0,Afternoon,Q,GY,F
PAS,38,VAN,DODGE,114.0,Morning,Q,WHITE,O
PAS,14,SUBN,ACURA,17.0,Morning,NY,GY,F
PAS,31,SUBN,BMW,14.0,Early Morning,NY,WHITE,F
PAS,21,4DSD,CHRYS,46.0,Morning,BX,WHITE,F
COM,46,VAN,ISUZU,72.0,Morning,K,WH,F
PAS,21,SUBN,JEEP,26.0,Morning,NY,WH,F
PAS,37,4DSD,LEXUS,114.0,Early Morning,Q,WH,F
PAS,52,4DSD,TOYOT,63.0,Morning,K,RD,I
PAS,21,SUBN,CHRYS,115.0,Morning,Q,BL,F
PAS,38,4DSD,TOYOT,68.0,Early Morning,K,GY,F
PAS,38,PICK,CHEVR,1.0,Early Morning,NY,WHITE,F
COM,40,VAN,CHEVR,41.0,Early Morning,BX,WH,I
PAS,20,4DSD,HONDA,77.0,Early Morning,K,SILVE,F
OMT,14,4DSD,TOYOT,66.0,Morning,K,WH,I
PAS,19,SUBN,CHEVR,68.0,Early Morning,K,BL,F
SRF,38,SUBN,ROVER,62.0,Morning,K,WH,F
PAS,38,SUBN,MAZDA,70.0,Early Morning,K,GY,O
COM,19,VAN,FORD,78.0,Afternoon,K,WHITE,O
PAS,40,SUBN,PORSC,20.0,Afternoon,NY,BLACK,F
PAS,71,SUBN,CHEVR,19.0,Morning,NY,GR,F
PAS,38,SUBN,JEEP,19.0,Early Morning,NY,WHITE,O
PAS,14,SUBN,ROVER,1.0,Morning,NY,BLACK,F
PAS,70,SUBN,JEEP,79.0,Early Morning,K,WH,O
OMT,38,SUBN,TOYOT,112.0,Morning,Q,BK,I
PAS,21,4DSD,HYUND,103.0,Morning,Q,BK,I
PAS,14,SUBN,FORD,18.0,Early Morning,NY,SILVE,F
COM,42,PICK,FORD,17.0,Early Morning,NY,GY,F
PAS,31,4DSD,LEXUS,1.0,Early Morning,NY,WHITE,O
PAS,38,SUBN,TOYOT,9.0,Early Morning,NY,GY,O
PAS,38,4DSD,TOYOT,24.0,Morning,NY,GY,F
COM,19,REFG,UD,103.0,Early Morning,Q,WH,O
PAS,38,SUBN,JEEP,13.0,Early Morning,NY,WHITE,F
PAS,20,4DSD,LEXUS,13.0,Morning,NY,GR,O
PAS,37,SUBN,FORD,104.0,Morning,Q,WH,F
PAS,38,SUBN,TOYOT,66.0,Early Morning,K,GY,O
PAS,46,SUBN,FORD,70.0,Early Morning,K,WH,F
COM,69,VAN,FORD,18.0,Early Morning,NY,WH,F
PAS,31,4DSD,NISSA,18.0,Morning,NY,TN,O
PAS,20,SUBN,JEEP,23.0,Morning,NY,BLACK,I
PAS,16,VAN,ME/BE,14.0,Morning,NY,WHITE,F
PAS,21,SUBN,DODGE,61.0,Morning,K,GY,F
LMB,61,MOPD,NISSA,108.0,Early Morning,Q,BROWN,I
PAS,14,VAN,GMC,14.0,Morning,NY,WHITE,I
PAS,38,4DSD,HYUND,20.0,Early Morning,NY,BK,I
COM,16,VAN,FORD,14.0,Morning,NY,WH,F
PAS,71,SUBN,HONDA,13.0,Morning,NY,RD,F
PAS,16,4DSD,NISSA,94.0,Early Morning,K,BK,I
PAS,21,4DSD,SUBAR,77.0,Morning,K,MR,F
COM,10,VAN,FRUEH,9.0,Morning,NY,BROWN,F
PAS,46,VAN,FORD,70.0,Morning,K,WHITE,O
PAS,21,SUBN,NISSA,90.0,Afternoon,K,WH,F
COM,47,VAN,FRUEH,13.0,Morning,NY,WHITE,F
PAS,78,VAN,GMC,61.0,Morning,K,WHITE,I
COM,69,DELV,FORD,19.0,Morning,NY,WH,F
COM,16,VAN,FORD,20.0,Morning,NY,BL,I
PAS,38,4DSD,BMW,43.0,Early Morning,BX,GREY,F
PAS,40,SUBN,ROVER,13.0,Morning,NY,BK,F
PAS,70,SUBN,TOYOT,5.0,Early Morning,NY,WH,F
PAS,38,4DSD,BMW,19.0,Afternoon,NY,BK,F
PAS,21,2DSD,CHEVR,90.0,Morning,K,RED,F
PAS,74,4DSD,NISSA,102.0,Morning,Q,DKG,F
PAS,70,4DSD,INFIN,102.0,Morning,Q,GREY,F
PAS,21,SUBN,HONDA,20.0,Morning,NY,GR,F
PAS,22,SUBN,FORD,5.0,Morning,NY,BLACK,O
PAS,20,4DSD,NISSA,63.0,Early Morning,K,BLACK,F
PAS,38,PICK,TOYOT,102.0,Morning,Q,GY,O
PAS,71,SUBN,HYUND,106.0,Early Morning,Q,BLUE,O
LMB,61,MOPD,NIU,10.0,Early Morning,NY,BLUE,F
COM,20,VAN,FRUEH,23.0,Early Morning,NY,BROWN,F
PAS,74,SUBN,CHEVR,106.0,Morning,Q,BK,O
PAS,21,4DSD,CADIL,102.0,Afternoon,Q,BK,O
PAS,19,DELV,INTER,17.0,Early Morning,NY,WHITE,I
COM,20,VAN,FRUEH,9.0,Morning,NY,WHITE,F
PAS,21,SUBN,JEEP,9.0,Afternoon,NY,GREY,F
PAS,40,SUBN,BMW,33.0,Early Morning,NY,GY,O
PAS,40,4DSD,FORD,84.0,Early Morning,K,WH,O
PAS,70,SUBN,ROVER,115.0,Afternoon,Q,BL,F
COM,38,VAN,FORD,25.0,Morning,NY,WH,F
PAS,14,SUBN,FORD,90.0,Morning,K,GY,I
PAS,21,4DSD,TOYOT,94.0,Early Morning,K,TN,O
PAS,70,SUBN,FORD,115.0,Morning,Q,WH,F
PAS,21,4DSD,FORD,1.0,Morning,NY,BLUE,F
COM,69,VAN,ISUZU,17.0,Morning,NY,WH,O
COM,16,VAN,GMC,28.0,Morning,NY,WH,O
PAS,71,4DSD,DODGE,110.0,Morning,Q,WH,F
COM,14,DELV,FRUEH,18.0,Afternoon,NY,WH,F
PAS,14,SUBN,KIA,122.0,Morning,R,BK,F
PAS,38,SUBN,NISSA,115.0,Early Morning,Q,BK,F
PAS,40,VAN,FORD,52.0,Early Morning,BX,RD,I
COM,38,SUBN,NISSA,122.0,Morning,R,WH,F
PAS,37,SUBN,CHRYS,115.0,Morning,Q,LT/,F
PAS,50,VAN,FORD,110.0,Morning,Q,WHITE,I
COM,21,VAN,FORD,20.0,Morning,NY,WH,O
PAS,70,SUBN,TOYOT,50.0,Morning,BX,SILVE,I
PAS,70,SUBN,JEEP,121.0,Early Morning,R,WH,F
OMT,38,SUBN,TOYOT,46.0,Morning,BX,GY,F
COM,46,VAN,FORD,46.0,Early Morning,BX,OTHER,O
PAS,74,4DSD,HYUND,46.0,Early Morning,BX,GREY,O
TRC,46,TRAC,INTER,9.0,Early Morning,NY,GR,F
PAS,14,SUBN,VOLKS,18.0,Morning,NY,GREY,I
PAS,40,2DSD,MINI,33.0,Morning,NY,YELLO,F
PAS,21,SUBN,HONDA,46.0,Morning,BX,BL,O
PAS,16,SUBN,CHRYS,48.0,Afternoon,BX,BLUE,F
COM,69,VAN,FORD,19.0,Morning,NY,BL,O
PAS,71,4DSD,HONDA,46.0,Afternoon,BX,BK,O
PAS,21,SUBN,ACURA,70.0,Morning,K,BK,F
OMS,14,4DSD,TOYOT,70.0,Morning,K,GY,O
COM,69,DELV,ISUZU,17.0,Morning,NY,WH,F
PAS,38,SUBN,LEXUS,44.0,Early Morning,BX,GY,F
PAS,16,PICK,TOYOT,112.0,Early Morning,Q,WH,I
PAS,74,4DSD,BMW,112.0,Early Morning,Q,BLUE,F
COM,19,VAN,FRUEH,109.0,Early Morning,Q,BROWN,F
APP,38,REFG,HIN,5.0,Morning,NY,WH,F
PAS,71,SUBN,GMC,104.0,Early Morning,Q,BL,I
COM,69,VAN,CHEVR,17.0,Afternoon,NY,WH,O
COM,71,PICK,FORD,42.0,Afternoon,BX,WH,F
COM,14,DELV,INTER,13.0,Morning,NY,WH,F
PAS,21,4DSD,VOLKS,19.0,Morning,NY,WHITE,F
PAS,14,FLAT,FRUEH,18.0,Morning,NY,WHITE,I
COM,69,VAN,FORD,17.0,Morning,NY,WH,F
PAS,14,SUBN,FORD,40.0,Early Morning,BX,WH,F
PAS,40,4DSD,TOYOT,102.0,Early Morning,Q,GR,I
PAS,21,SUBN,FORD,13.0,Morning,NY,BK,F
PAS,38,SUBN,TOYOT,19.0,Morning,NY,GY,F
OMS,14,4DSD,TOYOT,109.0,Morning,Q,BK,O
PAS,40,SUBN,NISSA,104.0,Morning,Q,BLUE,F
PAS,14,SUBN,NISSA,7.0,Morning,NY,GREY,F
COM,47,DELV,MITSU,10.0,Early Morning,NY,WH,O
PAS,38,SUBN,JEEP,26.0,Morning,NY,GY,F
PAS,38,4DSD,ACURA,115.0,Early Morning,Q,BK,I
SRF,74,SUBN,HONDA,110.0,Morning,Q,BL,F
COM,38,VAN,FORD,19.0,Early Morning,NY,WH,F
PAS,38,SUBN,HONDA,71.0,Early Morning,K,RD,F
PAS,21,PICK,NS,62.0,Morning,K,GREY,O
PAS,21,SUBN,MAZDA,40.0,Afternoon,BX,BLACK,I
PAS,84,TRAC,FRUEH,9.0,Morning,NY,WHITE,F
PAS,18,DELV,KENWO,17.0,Morning,NY,BLUE,F
SRN,38,SEDN,KIA,20.0,Early Morning,NY,BK,F
PAS,50,4DSD,NISSA,70.0,Morning,K,GY,I
COM,19,DELV,ISUZU,13.0,Morning,NY,WH,F
PAS,31,SUBN,SUBAR,10.0,Afternoon,NY,BLACK,F
PAS,21,SUBN,ROVER,20.0,Morning,NY,BLUE,F
PAS,21,4DSD,NISSA,112.0,Morning,Q,RED,O
COM,46,VAN,FRUEH,43.0,Early Morning,BX,BROWN,F
PAS,53,4DSD,DODGE,115.0,Morning,Q,BLACK,O
PAS,16,SUBN,ACURA,33.0,Afternoon,NY,RD,F
PAS,21,SUBN,FORD,24.0,Morning,NY,GREY,I
PAS,40,SUBN,CHEVR,20.0,Morning,NY,GREY,I
PAS,21,SUBN,FORD,83.0,Morning,K,BLACK,O
COM,69,PICK,FORD,18.0,Morning,NY,GY,O
PAS,14,4DSD,KIA,120.0,Morning,R,BLUE,F
PAS,38,2DSD,TOYOT,83.0,Morning,K,GY,F
PAS,38,4DSD,HYUND,120.0,Early Morning,R,BL,F
COM,38,VAN,FORD,114.0,Morning,Q,WH,F
PAS,70,SUBN,ROVER,1.0,Morning,NY,BK,F
PAS,21,SUBN,GMC,114.0,Morning,Q,BK,F
PAS,21,4DSD,INFIN,24.0,Morning,NY,BL,F
PAS,14,SUBN,JEEP,17.0,Early Morning,NY,WHITE,F
COM,19,VAN,FORD,6.0,Early Morning,NY,BROWN,I
PAS,37,4DSD,FORD,114.0,Early Morning,Q,BL,O
TRA,21,SUBN,VOLVO,19.0,Morning,NY,GREY,F
COM,20,DELV,INTER,103.0,Early Morning,Q,WH,O
PAS,21,SUBN,HONDA,114.0,Morning,Q,GY,F
APP,69,TRAC,MACK,9.0,Early Morning,NY,WH,O
TRC,71,TRAC,FRUEH,24.0,Morning,NY,WH,F
PAS,37,4DSD,LEXUS,106.0,Early Morning,Q,RD,I
COM,69,DELV,FRUEH,115.0,Morning,Q,WH,O
PAS,31,SUBN,TOYOT,6.0,Early Morning,NY,WH,F
COM,40,VAN,CHEVR,19.0,Morning,NY,WH,F
PAS,71,SUBN,VOLKS,88.0,Early Morning,K,RD,F
PAS,31,SUBN,HONDA,6.0,Early Morning,NY,GREY,F
COM,38,VAN,FORD,17.0,Morning,NY,WH,F
PAS,14,SUBN,HYUND,20.0,Morning,NY,GREY,F
COM,10,FLAT,KENWO,6.0,Morning,NY,WHITE,F
PAS,20,4DSD,BMW,9.0,Morning,NY,BK,F
PAS,21,SUBN,TOYOT,19.0,Morning,NY,TN,F
PAS,40,SUBN,NISSA,112.0,Morning,Q,RED,F
ORG,72,SUBN,KIA,6.0,Morning,NY,BL,O
PAS,16,4DSD,NISSA,88.0,Early Morning,K,GY,F
PAS,38,SUBN,ACURA,28.0,Morning,NY,BL,O
PAS,14,4DSD,HYUND,70.0,Morning,K,GY,F
PAS,21,SUBN,HONDA,52.0,Morning,BX,OTHER,F
PAS,31,SUBN,HONDA,14.0,Afternoon,NY,WHITE,O
PAS,16,SUBN,HONDA,33.0,Morning,NY,GREY,F
APP,40,REFG,INTER,114.0,Morning,Q,RED,I
OMT,38,SUBN,ACURA,9.0,Morning,NY,BK,F
PAS,46,4DSD,HONDA,52.0,Morning,BX,WH,F
PAS,69,VAN,FRUEH,13.0,Afternoon,NY,YELLO,F
999,21,4DSD,ACURA,67.0,Morning,K,BLACK,F
COM,46,DELV,FRUEH,84.0,Morning,K,WHITE,O
PAS,71,4DSD,NISSA,23.0,Morning,NY,GY,F
PAS,70,4DSD,NISSA,103.0,Morning,Q,GY,F
PAS,20,4DSD,NISSA,114.0,Morning,Q,BK,O
PAS,38,SUBN,VOLVO,19.0,Morning,NY,OTHER,O
PAS,21,SUBN,SUBAR,114.0,Morning,Q,BK,I
COM,20,VAN,FORD,6.0,Morning,NY,WH,F
PAS,48,SUBN,TOYOT,52.0,Early Morning,BX,WHITE,F
PAS,38,SUBN,VOLKS,108.0,Morning,Q,WH,I
PAS,21,SUBN,VOLKS,10.0,Morning,NY,WH,F
TRC,71,TRAC,FORD,41.0,Early Morning,BX,GREEN,F
OMR,70,BUS,BL/BI,41.0,Early Morning,BX,WH,F
PAS,22,SUBN,JEEP,9.0,Morning,NY,WHITE,O
PAS,19,4DSD,LEXUS,18.0,Morning,NY,GL,F
PAS,40,SUBN,NISSA,43.0,Early Morning,BX,WHITE,O
PAS,74,4DSD,ME/BE,121.0,Early Morning,R,WH,F
PAS,14,SUBN,NISSA,103.0,Early Morning,Q,GY,I
PAS,70,4DSD,ME/BE,25.0,Morning,NY,BLACK,F
COM,37,VAN,FRUEH,6.0,Early Morning,NY,WH,F
COM,38,VAN,FORD,6.0,Morning,NY,WH,O
COM,16,VAN,FORD,1.0,Early Morning,NY,WH,O
PAS,40,SUBN,HONDA,34.0,Early Morning,NY,BL,F
PAS,21,SEDN,VOLKS,79.0,Morning,K,BLACK,F
PAS,16,SUBN,LINCO,10.0,Early Morning,NY,MR,O
PAS,71,SUBN,LEXUS,121.0,Morning,R,WH,O
COM,46,DELV,FORD,1.0,Early Morning,NY,WH,F
PAS,19,4DSD,NISSA,104.0,Morning,Q,GY,F
PAS,21,4DSD,NISSA,114.0,Morning,Q,RED,F
PAS,40,SUBN,INFIN,114.0,Morning,Q,BK,F
PAS,38,SUBN,ROVER,13.0,Morning,NY,BLACK,F
PAS,40,SUBN,ME/BE,32.0,Morning,NY,RD,F
PAS,74,SUBN,CHEVR,121.0,Morning,R,GY,F
PAS,70,SUBN,KIA,121.0,Morning,R,BK,F
PAS,84,TRAC,HIN,14.0,Morning,NY,WHITE,O
PAS,21,4DSD,HONDA,23.0,Morning,NY,GY,O
PAS,38,4DSD,VOLKS,1.0,Morning,NY,GREY,I
PAS,38,PICK,CHEVR,108.0,Morning,Q,BLACK,I
PAS,46,DELV,FORD,6.0,Early Morning,NY,YELLO,F
COM,48,DELV,FORD,23.0,Early Morning,NY,WHITE,F
PAS,60,SUBN,TOYOT,61.0,Morning,K,WH,O
PAS,21,SUBN,HONDA,112.0,Morning,Q,GY,F
PAS,21,SUBN,ME/BE,6.0,Morning,NY,WHITE,F
PAS,21,4DSD,BMW,70.0,Early Morning,K,BLACK,I
PAS,38,SUBN,CHEVR,115.0,Early Morning,Q,RD,F
PAS,21,SUBN,NISSA,112.0,Morning,Q,GY,F
PAS,21,4DSD,CHEVR,109.0,Morning,Q,BK,I
COM,78,PICK,RAM,88.0,Early Morning,K,BK,F
PAS,10,REFG,INTER,19.0,Morning,NY,WHITE,F
COM,69,SUBN,LEXUS,1.0,Early Morning,NY,WHITE,F
PAS,21,SUBN,DODGE,32.0,Morning,NY,RED,F
PAS,14,4DSD,VOLKS,33.0,Morning,NY,GY,I
PAS,38,SUBN,BUICK,111.0,Early Morning,Q,BK,I
PAS,21,4DSD,TOYOT,104.0,Morning,Q,GREY,F
PAS,21,4DSD,MAZDA,47.0,Morning,BX,BK,F
PAS,40,4DSD,TOYOT,52.0,Morning,BX,WH,F
PAS,20,4DSD,TOYOT,66.0,Morning,K,BROWN,F
COM,42,VAN,FRUEH,6.0,Afternoon,NY,BROWN,O
PAS,84,DELV,INTER,1.0,Early Morning,NY,WHITE,O
COM,51,VAN,NS,49.0,Afternoon,BX,BROWN,I
PAS,71,SUBN,ACURA,102.0,Morning,Q,WH,I
COM,70,VAN,CHEVR,13.0,Morning,NY,WH,F
PAS,21,4DSD,TOYOT,43.0,Morning,BX,BLACK,F
COM,46,VAN,FORD,6.0,Early Morning,NY,BK,O
PAS,84,TRAC,INTER,6.0,Early Morning,NY,WHITE,F
PAS,31,4DSD,BENTL,18.0,Morning,NY,GREY,F
PAS,21,4DSD,ME/BE,19.0,Afternoon,NY,GREY,F
PAS,19,SUBN,TOYOT,43.0,Early Morning,BX,GY,F
PAS,20,REFG,ISUZU,5.0,Morning,NY,WHITE,O
PAS,38,4DSD,TOYOT,62.0,Early Morning,K,WH,F
PAS,71,SUBN,BMW,77.0,Morning,K,BK,F
COM,82,VAN,FORD,113.0,Early Morning,Q,WH,O
COM,85,DELV,MITSU,114.0,Early Morning,Q,WH,F
COM,20,VAN,FORD,7.0,Morning,NY,WH,F
OMT,21,4DSD,TOYOT,103.0,Morning,Q,BK,I
PAS,20,2DSD,VOLKS,25.0,Early Morning,NY,GREY,O
PAS,74,4DSD,ME/BE,23.0,Early Morning,NY,RED,O
TRC,13,TRAC,PETER,103.0,Morning,Q,BLUE,F
PAS,14,SUBN,HONDA,5.0,Early Morning,NY,RD,F
PAS,21,SUBN,AUDI,94.0,Morning,K,BL,F
COM,20,VAN,FORD,6.0,Morning,NY,RD,F
PAS,17,SUBN,NISSA,88.0,Morning,K,GREY,F
COM,14,DELV,ISUZU,18.0,Morning,NY,WH,F
PAS,14,DELV,FRUEH,18.0,Morning,NY,WHITE,F
COM,20,VAN,FORD,20.0,Afternoon,NY,WH,O
PAS,53,CONV,BMW,1.0,Early Morning,NY,BK,I
PAS,71,SUBN,NISSA,62.0,Morning,K,GY,F
PAS,68,SUBN,HONDA,79.0,Morning,K,GY,F
COM,38,VAN,DODGE,19.0,Morning,NY,GR,I
PAS,74,SUBN,DODGE,42.0,Early Morning,BX,GREY,F
PAS,40,4DSD,FORD,83.0,Morning,K,ORANG,O
COM,69,VAN,FORD,18.0,Early Morning,NY,WH,F
PAS,31,4DSD,HYUND,19.0,Morning,NY,WHITE,F
PAS,21,SUBN,BMW,13.0,Morning,NY,GREY,I
PAS,21,2DSD,MINI,26.0,Morning,NY,GR,F
OMT,71,4DSD,TOYOT,49.0,Morning,BX,WH,O
PAS,40,4DSD,HONDA,44.0,Morning,BX,WH,F
PAS,17,4DSD,TOYOT,90.0,Morning,K,GREY,I
COM,69,REFG,HIN,13.0,Early Morning,NY,WH,I
OMT,38,SUBN,TOYOT,109.0,Early Morning,Q,BK,F
PAS,31,SUBN,JEEP,18.0,Early Morning,NY,GR,F
PAS,21,4DSD,HONDA,70.0,Early Morning,K,BK,F
PAS,61,DELV,PETER,115.0,Afternoon,Q,WHITE,F
OMT,16,4DSD,LEXUS,5.0,Early Morning,NY,BK,F
COM,69,PICK,GMC,5.0,Early Morning,NY,BK,F
PAS,84,DELV,FRUEH,14.0,Morning,NY,WHITE,F
PAS,50,4DSD,VOLVO,1.0,Early Morning,NY,GREY,I
COM,14,DELV,FORD,18.0,Morning,NY,WHITE,F
PAS,38,VAN,CHEVR,25.0,Early Morning,NY,YELLO,F
PAS,21,4DSD,HONDA,83.0,Early Morning,K,BL,F
SRF,21,2DSD,MINI,19.0,Morning,NY,GY,O
PAS,21,4DSD,DODGE,67.0,Early Morning,K,SILVE,I
COM,78,VAN,FORD,66.0,Morning,K,BK,F
PAS,38,4DSD,AUDI,5.0,Early Morning,NY,GY,F
PAS,37,SUBN,ROVER,6.0,Morning,NY,WH,O
PAS,71,SUBN,HYUND,122.0,Early Morning,R,RD,F
PAS,66,TRLR,NS,42.0,Early Morning,BX,GREY,I
PAS,40,SUBN,TOYOT,9.0,Morning,NY,BLACK,F
PAS,51,SUBN,NS,9.0,Morning,NY,BLUE,F
PAS,21,4DSD,NISSA,19.0,Morning,NY,WHITE,F
PAS,21,4DSD,SUBAR,19.0,Morning,NY,BK,F
PAS,40,4DSD,DODGE,52.0,Early Morning,BX,BLACK,F
PAS,21,SUBN,HONDA,104.0,Morning,Q,RED,F
COM,48,DELV,ISUZU,19.0,Morning,NY,WH,F
PAS,46,4DSD,BMW,48.0,Early Morning,BX,GY,F
OMT,38,SUBN,TOYOT,70.0,Early Morning,K,RD,O
PAS,38,SUBN,AUDI,70.0,Early Morning,K,BLUE,F
PAS,21,4DSD,TOYOT,103.0,Morning,Q,TN,F
PAS,21,4DSD,HYUND,78.0,Early Morning,K,RED,F
COM,47,DELV,INTER,13.0,Early Morning,NY,WH,F
PAS,38,4DSD,HONDA,34.0,Early Morning,NY,GREY,O
COM,40,UTIL,INTER,114.0,Morning,Q,WHITE,F
PAS,19,4DSD,ACURA,43.0,Early Morning,BX,BK,F
COM,14,PICK,CHEVR,10.0,Morning,NY,RD,F
PAS,69,TRAC,ISUZU,13.0,Afternoon,NY,WHITE,I
PAS,21,SUBN,BMW,19.0,Morning,NY,GY,F
COM,14,REFG,HIN,106.0,Morning,Q,WH,I
PAS,40,DELV,KENWO,115.0,Early Morning,Q,WHITE,O
COM,11,VAN,FRUEH,18.0,Morning,NY,BROWN,O
PAS,71,SUBN,ME/BE,19.0,Early Morning,NY,BK,F
PAS,37,SUBN,LINCO,32.0,Early Morning,NY,WHITE,I
OMT,16,4DSD,TOYOT,26.0,Morning,NY,GY,I
PAS,14,PICK,FORD,61.0,Morning,K,WH,F
PAS,37,SUBN,ACURA,19.0,Morning,NY,GREY,O
999,40,4DSD,ME/BE,68.0,Morning,K,GREY,F
PAS,19,SUBN,HONDA,77.0,Early Morning,K,BL,O
RGL,40,SUBN,JEEP,19.0,Morning,NY,BK,O
PAS,14,TRAC,ISUZU,13.0,Early Morning,NY,BLACK,F
COM,16,VAN,FORD,33.0,Early Morning,NY,BL,O
PAS,84,DELV,FRUEH,1.0,Morning,NY,WHITE,F
PAS,71,4DSD,BMW,108.0,Early Morning,Q,GY,F
COM,21,DUMP,INTER,115.0,Morning,Q,RD,O
PAS,21,4DSD,SUBAR,19.0,Morning,NY,LT/,F
COM,20,VAN,FORD,7.0,Early Morning,NY,WH,F
PAS,21,4DSD,HONDA,47.0,Morning,BX,BK,F
PAS,71,SUBN,HONDA,109.0,Morning,Q,GY,I
OMT,40,SUBN,TOYOT,115.0,Morning,Q,BK,I
PAS,74,4DSD,BMW,108.0,Morning,Q,BK,F
SRF,71,4DSD,AUDI,48.0,Morning,BX,BL,O
COM,14,DELV,INTER,18.0,Afternoon,NY,BROWN,I
PAS,40,SUBN,MITSU,24.0,Afternoon,NY,WH,F
PAS,17,SUBN,TOYOT,42.0,Morning,BX,BL,O
CMB,78,VAN,NISSA,26.0,Morning,NY,WHITE,I
PAS,38,PICK,FORD,33.0,Early Morning,NY,WH,F
COM,46,DELV,FRUEH,43.0,Morning,BX,BROWN,F
PAS,71,SUBN,NISSA,114.0,Morning,Q,GY,O
COM,69,VAN,CHEVR,14.0,Morning,NY,WHITE,F
PAS,38,SUBN,NISSA,108.0,Morning,Q,WH,I
